id_transaccion,id_origen,id_destino,monto,tipo_canal,timestamp_str,timestamp,monto_acumulado_24h,conteo_transacciones_24h,monto_promedio_24h,sospecha_estructuracion
TX_8884,CLI_40,CLI_140,34069.3,EFECTIVO_VENTANILLA,2026-06-24 16:52:30,2026-06-24 16:52:30,1218614.75,13,93739.6,0
TX_4202,CLI_40,CLI_156,105798.49,SPEI,2026-06-24 17:07:24,2026-06-24 17:07:24,1324413.24,14,94600.95,0
TX_2142,CLI_40,CLI_316,58461.64,CAJERO_AUTOMATICO,2026-06-24 18:01:42,2026-06-24 18:01:42,1382874.88,15,92191.66,0
TX_7364,CLI_40,CLI_1,130600.35,EFECTIVO_VENTANILLA,2026-06-24 18:45:42,2026-06-24 18:45:42,1513475.23,16,94592.2,0
TX_377,CLI_40,CLI_169,110565.43,CAJERO_AUTOMATICO,2026-06-24 19:59:45,2026-06-24 19:59:45,1624040.66,17,95531.8,0
TX_6262,CLI_40,CLI_105,44081.41,SPEI,2026-06-24 20:24:42,2026-06-24 20:24:42,1668122.07,18,92673.45,0
TX_13268,CLI_40,CLI_279,104036.38,SPEI,2026-06-24 23:48:08,2026-06-24 23:48:08,1772158.45,19,93271.5,0
TX_12629,CLI_40,CLI_58,26171.99,CAJERO_AUTOMATICO,2026-06-25 00:01:10,2026-06-25 00:01:10,1798330.44,20,89916.52,1
TX_6992,CLI_40,CLI_191,62439.21,CAJERO_AUTOMATICO,2026-06-25 00:06:17,2026-06-25 00:06:17,1860769.65,21,88608.08,1
TX_1792,CLI_40,CLI_310,78078.59,CAJERO_AUTOMATICO,2026-06-25 01:05:20,2026-06-25 01:05:20,1938848.24,22,88129.47,1
TX_890,CLI_40,CLI_49,13544.53,CAJERO_AUTOMATICO,2026-06-25 01:08:12,2026-06-25 01:08:12,1952392.77,23,84886.64,1
TX_8645,CLI_40,CLI_323,113155.78,CAJERO_AUTOMATICO,2026-06-25 01:35:03,2026-06-25 01:35:03,2065548.55,24,86064.52,1
TX_13012,CLI_40,CLI_156,10140.47,SPEI,2026-06-25 02:22:07,2026-06-25 02:22:07,2075689.02,25,83027.56,1
TX_14760,CLI_40,CLI_28,22406.79,CAJERO_AUTOMATICO,2026-06-25 02:33:10,2026-06-25 02:33:10,2098095.81,26,80695.99,1
TX_3090,CLI_40,CLI_395,114160.08,SPEI,2026-06-25 03:18:52,2026-06-25 03:18:52,2212255.89,27,81935.4,1
TX_12858,CLI_40,CLI_163,8142.56,SPEI,2026-06-25 03:20:51,2026-06-25 03:20:51,2220398.45,28,79299.94,1
TX_10356,CLI_40,CLI_323,93830.49,SPEI,2026-06-25 03:24:13,2026-06-25 03:24:13,2314228.94,29,79801.0,1
TX_6324,CLI_40,CLI_395,162907.54,EFECTIVO_VENTANILLA,2026-06-25 04:22:50,2026-06-25 04:22:50,2477136.48,30,82571.22,1
TX_5169,CLI_40,CLI_78,92275.75,EFECTIVO_VENTANILLA,2026-06-25 04:27:19,2026-06-25 04:27:19,2569412.23,31,82884.27,1
TX_8188,CLI_40,CLI_361,135309.28,EFECTIVO_VENTANILLA,2026-06-25 04:53:38,2026-06-25 04:53:38,2704721.51,32,84522.55,1
TX_11402,CLI_40,CLI_349,163653.15,SPEI,2026-06-25 05:45:15,2026-06-25 05:45:15,2868374.66,33,86920.44,1
TX_104,CLI_40,CLI_131,49796.8,CAJERO_AUTOMATICO,2026-06-25 05:49:07,2026-06-25 05:49:07,2918171.46,34,85828.57,1
TX_4270,CLI_40,CLI_159,88012.51,SPEI,2026-06-25 06:49:42,2026-06-25 06:49:42,3006183.97,35,85890.97,1
TX_14083,CLI_40,CLI_50,19920.57,EFECTIVO_VENTANILLA,2026-06-25 07:31:53,2026-06-25 07:31:53,3026104.54,36,84058.46,1
TX_7723,CLI_40,CLI_383,68908.6,CAJERO_AUTOMATICO,2026-06-25 07:32:31,2026-06-25 07:32:31,3095013.14,37,83649.0,1
TX_9297,CLI_40,CLI_250,91623.88,EFECTIVO_VENTANILLA,2026-06-25 07:34:15,2026-06-25 07:34:15,3186637.02,38,83858.87,1
TX_1244,CLI_40,CLI_252,123390.07,CAJERO_AUTOMATICO,2026-06-25 09:18:42,2026-06-25 09:18:42,3310027.09,39,84872.49,1
TX_9264,CLI_400,CLI_142,171138.18,EFECTIVO_VENTANILLA,2026-06-24 11:11:51,2026-06-24 11:11:51,171138.18,1,171138.18,0
TX_8003,CLI_400,CLI_182,110999.12,EFECTIVO_VENTANILLA,2026-06-24 11:29:05,2026-06-24 11:29:05,282137.3,2,141068.65,0
TX_13073,CLI_400,CLI_321,37906.02,EFECTIVO_VENTANILLA,2026-06-24 12:25:10,2026-06-24 12:25:10,320043.32,3,106681.11,0
TX_10476,CLI_400,CLI_247,41249.13,CAJERO_AUTOMATICO,2026-06-24 12:42:57,2026-06-24 12:42:57,361292.45,4,90323.11,0
TX_12816,CLI_400,CLI_377,146587.09,EFECTIVO_VENTANILLA,2026-06-24 12:59:52,2026-06-24 12:59:52,507879.54,5,101575.91,0
TX_4432,CLI_400,CLI_241,81522.44,CAJERO_AUTOMATICO,2026-06-24 14:06:15,2026-06-24 14:06:15,589401.98,6,98233.66,0
TX_12872,CLI_400,CLI_372,37055.27,EFECTIVO_VENTANILLA,2026-06-24 16:04:00,2026-06-24 16:04:00,626457.25,7,89493.89,1
TX_7264,CLI_400,CLI_256,109195.23,SPEI,2026-06-24 16:29:46,2026-06-24 16:29:46,735652.48,8,91956.56,0
TX_7299,CLI_400,CLI_234,11515.41,SPEI,2026-06-24 16:45:57,2026-06-24 16:45:57,747167.89,9,83018.65,1
TX_2073,CLI_400,CLI_208,124487.48,SPEI,2026-06-24 16:55:16,2026-06-24 16:55:16,871655.37,10,87165.54,1
TX_11914,CLI_400,CLI_374,16992.25,EFECTIVO_VENTANILLA,2026-06-24 17:11:23,2026-06-24 17:11:23,888647.62,11,80786.15,1
TX_13783,CLI_400,CLI_216,151852.57,SPEI,2026-06-24 17:58:05,2026-06-24 17:58:05,1040500.19,12,86708.35,1
TX_8516,CLI_400,CLI_242,156958.18,EFECTIVO_VENTANILLA,2026-06-24 18:14:32,2026-06-24 18:14:32,1197458.37,13,92112.18,0
TX_6211,CLI_400,CLI_160,9299.21,CAJERO_AUTOMATICO,2026-06-24 19:07:44,2026-06-24 19:07:44,1206757.58,14,86196.97,1
TX_12527,CLI_400,CLI_35,147553.28,SPEI,2026-06-24 19:10:35,2026-06-24 19:10:35,1354310.86,15,90287.39,0
TX_2962,CLI_400,CLI_284,103140.25,CAJERO_AUTOMATICO,2026-06-24 20:08:39,2026-06-24 20:08:39,1457451.11,16,91090.69,0
TX_8572,CLI_400,CLI_206,125956.88,CAJERO_AUTOMATICO,2026-06-24 21:01:14,2026-06-24 21:01:14,1583407.99,17,93141.65,0
TX_6576,CLI_400,CLI_172,105554.79,CAJERO_AUTOMATICO,2026-06-24 21:15:13,2026-06-24 21:15:13,1688962.78,18,93831.27,0
TX_11105,CLI_400,CLI_43,42004.1,SPEI,2026-06-24 21:36:19,2026-06-24 21:36:19,1730966.88,19,91103.52,0
TX_14586,CLI_400,CLI_182,94065.96,EFECTIVO_VENTANILLA,2026-06-24 22:03:31,2026-06-24 22:03:31,1825032.84,20,91251.64,0
TX_9236,CLI_400,CLI_231,138877.56,SPEI,2026-06-24 22:06:43,2026-06-24 22:06:43,1963910.4,21,93519.54,0
TX_12125,CLI_400,CLI_319,70969.72,SPEI,2026-06-24 22:11:57,2026-06-24 22:11:57,2034880.12,22,92494.55,0
TX_7114,CLI_400,CLI_33,173316.89,CAJERO_AUTOMATICO,2026-06-24 22:12:47,2026-06-24 22:12:47,2208197.01,23,96008.57,0
TX_14149,CLI_400,CLI_231,74782.72,EFECTIVO_VENTANILLA,2026-06-24 22:37:25,2026-06-24 22:37:25,2282979.73,24,95124.16,0
TX_7819,CLI_400,CLI_192,69095.31,CAJERO_AUTOMATICO,2026-06-24 22:48:56,2026-06-24 22:48:56,2352075.04,25,94083.0,0
TX_11577,CLI_400,CLI_276,78262.26,SPEI,2026-06-24 23:01:10,2026-06-24 23:01:10,2430337.3,26,93474.51,0
TX_4865,CLI_400,CLI_374,171228.44,SPEI,2026-06-24 23:20:26,2026-06-24 23:20:26,2601565.74,27,96354.29,0
TX_838,CLI_400,CLI_184,25668.16,SPEI,2026-06-24 23:39:58,2026-06-24 23:39:58,2627233.9,28,93829.78,0
TX_7334,CLI_400,CLI_78,123974.86,SPEI,2026-06-25 00:53:17,2026-06-25 00:53:17,2751208.76,29,94869.27,0
TX_13066,CLI_400,CLI_289,38167.17,CAJERO_AUTOMATICO,2026-06-25 01:28:42,2026-06-25 01:28:42,2789375.93,30,92979.2,0
TX_6735,CLI_400,CLI_79,68351.35,CAJERO_AUTOMATICO,2026-06-25 01:40:41,2026-06-25 01:40:41,2857727.28,31,92184.75,0
TX_973,CLI_400,CLI_306,162587.35,SPEI,2026-06-25 01:59:42,2026-06-25 01:59:42,3020314.63,32,94384.83,0
TX_8341,CLI_400,CLI_235,177916.05,CAJERO_AUTOMATICO,2026-06-25 02:04:53,2026-06-25 02:04:53,3198230.68,33,96916.08,0
TX_2220,CLI_400,CLI_260,7797.77,CAJERO_AUTOMATICO,2026-06-25 03:02:07,2026-06-25 03:02:07,3206028.45,34,94294.95,0
TX_3209,CLI_400,CLI_5,100364.54,SPEI,2026-06-25 03:12:09,2026-06-25 03:12:09,3306392.99,35,94468.37,0
TX_4740,CLI_400,CLI_5,82185.6,CAJERO_AUTOMATICO,2026-06-25 03:26:24,2026-06-25 03:26:24,3388578.59,36,94127.18,0
TX_6875,CLI_400,CLI_104,140380.19,CAJERO_AUTOMATICO,2026-06-25 03:42:27,2026-06-25 03:42:27,3528958.78,37,95377.26,0
TX_1626,CLI_400,CLI_333,10056.64,SPEI,2026-06-25 03:56:15,2026-06-25 03:56:15,3539015.42,38,93131.98,0
TX_11922,CLI_400,CLI_119,113872.57,CAJERO_AUTOMATICO,2026-06-25 04:20:56,2026-06-25 04:20:56,3652887.99,39,93663.79,0
TX_547,CLI_400,CLI_177,104580.79,CAJERO_AUTOMATICO,2026-06-25 05:14:48,2026-06-25 05:14:48,3757468.78,40,93936.72,0
TX_4135,CLI_400,CLI_195,136022.19,CAJERO_AUTOMATICO,2026-06-25 05:28:50,2026-06-25 05:28:50,3893490.97,41,94963.19,0
TX_13728,CLI_400,CLI_384,174447.06,EFECTIVO_VENTANILLA,2026-06-25 05:32:09,2026-06-25 05:32:09,4067938.03,42,96855.67,0
TX_11095,CLI_400,CLI_50,9953.52,EFECTIVO_VENTANILLA,2026-06-25 06:23:45,2026-06-25 06:23:45,4077891.55,43,94834.69,0
TX_3801,CLI_400,CLI_367,173577.7,EFECTIVO_VENTANILLA,2026-06-25 06:54:36,2026-06-25 06:54:36,4251469.25,44,96624.3,0
TX_14470,CLI_400,CLI_58,96746.51,CAJERO_AUTOMATICO,2026-06-25 07:36:12,2026-06-25 07:36:12,4348215.76,45,96627.02,0
TX_3175,CLI_400,CLI_393,74966.41,CAJERO_AUTOMATICO,2026-06-25 08:23:53,2026-06-25 08:23:53,4423182.17,46,96156.13,0
TX_4281,CLI_400,CLI_380,26729.76,SPEI,2026-06-25 08:32:00,2026-06-25 08:32:00,4449911.93,47,94678.98,0
TX_5700,CLI_400,CLI_29,78367.38,CAJERO_AUTOMATICO,2026-06-25 08:39:05,2026-06-25 08:39:05,4528279.31,48,94339.15,0
TX_10970,CLI_400,CLI_314,110101.82,EFECTIVO_VENTANILLA,2026-06-25 08:50:55,2026-06-25 08:50:55,4638381.13,49,94660.84,0
TX_5016,CLI_400,CLI_375,170353.93,CAJERO_AUTOMATICO,2026-06-25 09:42:11,2026-06-25 09:42:11,4808735.06,50,96174.7,0
TX_13989,CLI_41,CLI_228,39032.17,CAJERO_AUTOMATICO,2026-06-24 11:19:46,2026-06-24 11:19:46,39032.17,1,39032.17,0
TX_2229,CLI_41,CLI_267,40011.23,EFECTIVO_VENTANILLA,2026-06-24 11:34:04,2026-06-24 11:34:04,79043.4,2,39521.7,0
TX_12905,CLI_41,CLI_132,28509.77,SPEI,2026-06-24 11:47:57,2026-06-24 11:47:57,107553.17,3,35851.06,1
TX_11649,CLI_41,CLI_395,164875.96,CAJERO_AUTOMATICO,2026-06-24 12:05:48,2026-06-24 12:05:48,272429.13,4,68107.28,1
TX_6250,CLI_41,CLI_160,169661.81,SPEI,2026-06-24 12:29:28,2026-06-24 12:29:28,442090.94,5,88418.19,1
TX_10616,CLI_41,CLI_258,97422.81,SPEI,2026-06-24 13:50:17,2026-06-24 13:50:17,539513.75,6,89918.96,1
TX_9323,CLI_41,CLI_191,86229.89,CAJERO_AUTOMATICO,2026-06-24 14:08:21,2026-06-24 14:08:21,625743.64,7,89391.95,1
TX_3991,CLI_41,CLI_182,76144.99,EFECTIVO_VENTANILLA,2026-06-24 14:25:39,2026-06-24 14:25:39,701888.63,8,87736.08,1
TX_11539,CLI_41,CLI_65,166527.36,SPEI,2026-06-24 14:55:01,2026-06-24 14:55:01,868415.99,9,96490.67,0
TX_496,CLI_41,CLI_301,81922.68,CAJERO_AUTOMATICO,2026-06-24 18:07:52,2026-06-24 18:07:52,950338.67,10,95033.87,0
TX_10471,CLI_41,CLI_229,80376.79,EFECTIVO_VENTANILLA,2026-06-24 19:36:56,2026-06-24 19:36:56,1030715.46,11,93701.41,0
TX_3307,CLI_41,CLI_308,10223.55,SPEI,2026-06-24 19:53:36,2026-06-24 19:53:36,1040939.01,12,86744.92,1
TX_4907,CLI_41,CLI_196,164249.09,EFECTIVO_VENTANILLA,2026-06-24 20:04:02,2026-06-24 20:04:02,1205188.1,13,92706.78,0
TX_3206,CLI_41,CLI_34,146398.03,CAJERO_AUTOMATICO,2026-06-24 20:34:40,2026-06-24 20:34:40,1351586.13,14,96541.87,0
TX_2829,CLI_41,CLI_122,57571.48,CAJERO_AUTOMATICO,2026-06-24 21:31:54,2026-06-24 21:31:54,1409157.61,15,93943.84,0
TX_14868,CLI_41,CLI_340,94348.52,EFECTIVO_VENTANILLA,2026-06-24 22:39:29,2026-06-24 22:39:29,1503506.13,16,93969.13,0
TX_11580,CLI_41,CLI_34,13276.76,EFECTIVO_VENTANILLA,2026-06-24 22:46:12,2026-06-24 22:46:12,1516782.89,17,89222.52,1
TX_709,CLI_41,CLI_202,74007.04,EFECTIVO_VENTANILLA,2026-06-25 00:13:07,2026-06-25 00:13:07,1590789.93,18,88377.22,1
TX_6460,CLI_41,CLI_166,116088.71,EFECTIVO_VENTANILLA,2026-06-25 00:14:08,2026-06-25 00:14:08,1706878.64,19,89835.72,1
TX_3003,CLI_41,CLI_126,135338.21,CAJERO_AUTOMATICO,2026-06-25 00:31:10,2026-06-25 00:31:10,1842216.85,20,92110.84,0
TX_12096,CLI_41,CLI_69,72261.28,CAJERO_AUTOMATICO,2026-06-25 02:43:00,2026-06-25 02:43:00,1914478.13,21,91165.63,0
TX_2531,CLI_41,CLI_158,3479.33,CAJERO_AUTOMATICO,2026-06-25 03:14:10,2026-06-25 03:14:10,1917957.46,22,87179.88,1
TX_4818,CLI_41,CLI_233,4883.41,SPEI,2026-06-25 03:19:40,2026-06-25 03:19:40,1922840.87,23,83601.78,1
TX_5931,CLI_41,CLI_343,20497.67,SPEI,2026-06-25 03:33:58,2026-06-25 03:33:58,1943338.54,24,80972.44,1
TX_13887,CLI_41,CLI_76,126781.44,CAJERO_AUTOMATICO,2026-06-25 03:51:53,2026-06-25 03:51:53,2070119.98,25,82804.8,1
TX_7560,CLI_41,CLI_18,37241.76,CAJERO_AUTOMATICO,2026-06-25 05:24:03,2026-06-25 05:24:03,2107361.74,26,81052.37,1
TX_9738,CLI_41,CLI_112,62133.08,EFECTIVO_VENTANILLA,2026-06-25 05:50:05,2026-06-25 05:50:05,2169494.82,27,80351.66,1
TX_10634,CLI_41,CLI_395,135454.25,EFECTIVO_VENTANILLA,2026-06-25 06:13:40,2026-06-25 06:13:40,2304949.07,28,82319.61,1
TX_723,CLI_41,CLI_216,3225.16,SPEI,2026-06-25 06:28:45,2026-06-25 06:28:45,2308174.23,29,79592.21,1
TX_7982,CLI_41,CLI_80,66317.24,SPEI,2026-06-25 07:22:18,2026-06-25 07:22:18,2374491.47,30,79149.72,1
TX_5668,CLI_41,CLI_86,178072.58,CAJERO_AUTOMATICO,2026-06-25 07:28:33,2026-06-25 07:28:33,2552564.05,31,82340.78,1
TX_13991,CLI_41,CLI_205,170217.28,SPEI,2026-06-25 07:57:14,2026-06-25 07:57:14,2722781.33,32,85086.92,1
TX_7785,CLI_41,CLI_126,64455.75,SPEI,2026-06-25 08:49:56,2026-06-25 08:49:56,2787237.08,33,84461.73,1
TX_9463,CLI_42,CLI_188,142305.55,CAJERO_AUTOMATICO,2026-06-24 10:19:38,2026-06-24 10:19:38,142305.55,1,142305.55,0
TX_14363,CLI_42,CLI_43,12321.4,SPEI,2026-06-24 10:29:47,2026-06-24 10:29:47,154626.95,2,77313.47,0
TX_14530,CLI_42,CLI_143,30649.45,CAJERO_AUTOMATICO,2026-06-24 11:01:44,2026-06-24 11:01:44,185276.4,3,61758.8,1
TX_11472,CLI_42,CLI_298,116880.37,EFECTIVO_VENTANILLA,2026-06-24 11:03:08,2026-06-24 11:03:08,302156.77,4,75539.19,1
TX_2449,CLI_42,CLI_78,68162.66,SPEI,2026-06-24 11:17:08,2026-06-24 11:17:08,370319.43,5,74063.89,1
TX_13204,CLI_42,CLI_205,151088.75,CAJERO_AUTOMATICO,2026-06-24 11:21:32,2026-06-24 11:21:32,521408.18,6,86901.36,1
TX_4225,CLI_42,CLI_46,117822.38,CAJERO_AUTOMATICO,2026-06-24 12:25:05,2026-06-24 12:25:05,639230.56,7,91318.65,0
TX_14860,CLI_42,CLI_130,165379.15,SPEI,2026-06-24 12:59:02,2026-06-24 12:59:02,804609.71,8,100576.21,0
TX_1751,CLI_42,CLI_12,14849.8,CAJERO_AUTOMATICO,2026-06-24 13:03:08,2026-06-24 13:03:08,819459.51,9,91051.06,0
TX_9182,CLI_42,CLI_84,128780.34,EFECTIVO_VENTANILLA,2026-06-24 13:06:19,2026-06-24 13:06:19,948239.85,10,94823.99,0
TX_1864,CLI_42,CLI_324,134844.96,EFECTIVO_VENTANILLA,2026-06-24 13:24:13,2026-06-24 13:24:13,1083084.81,11,98462.26,0
TX_3109,CLI_42,CLI_79,65881.59,EFECTIVO_VENTANILLA,2026-06-24 13:32:52,2026-06-24 13:32:52,1148966.4,12,95747.2,0
TX_12337,CLI_42,CLI_36,149388.08,CAJERO_AUTOMATICO,2026-06-24 15:04:49,2026-06-24 15:04:49,1298354.48,13,99873.42,0
TX_5625,CLI_42,CLI_268,43480.44,SPEI,2026-06-24 16:30:35,2026-06-24 16:30:35,1341834.92,14,95845.35,0
TX_1766,CLI_42,CLI_237,45019.65,EFECTIVO_VENTANILLA,2026-06-24 17:00:59,2026-06-24 17:00:59,1386854.57,15,92456.97,0
TX_12433,CLI_42,CLI_72,175231.12,CAJERO_AUTOMATICO,2026-06-24 17:01:54,2026-06-24 17:01:54,1562085.69,16,97630.36,0
TX_4331,CLI_42,CLI_294,28664.88,CAJERO_AUTOMATICO,2026-06-24 17:07:41,2026-06-24 17:07:41,1590750.57,17,93573.56,0
TX_4776,CLI_42,CLI_267,90435.38,SPEI,2026-06-24 17:58:15,2026-06-24 17:58:15,1681185.95,18,93399.22,0
TX_12408,CLI_42,CLI_39,79927.98,SPEI,2026-06-24 18:30:10,2026-06-24 18:30:10,1761113.93,19,92690.21,0
TX_11824,CLI_42,CLI_112,29329.99,SPEI,2026-06-24 18:45:18,2026-06-24 18:45:18,1790443.92,20,89522.2,1
TX_11961,CLI_42,CLI_91,99561.82,SPEI,2026-06-24 19:09:23,2026-06-24 19:09:23,1890005.74,21,90000.27,0
TX_2461,CLI_42,CLI_307,163506.95,CAJERO_AUTOMATICO,2026-06-24 19:19:37,2026-06-24 19:19:37,2053512.69,22,93341.49,0
TX_8388,CLI_42,CLI_324,125172.06,EFECTIVO_VENTANILLA,2026-06-24 19:37:41,2026-06-24 19:37:41,2178684.75,23,94725.42,0
TX_6955,CLI_42,CLI_79,141733.24,CAJERO_AUTOMATICO,2026-06-24 20:08:01,2026-06-24 20:08:01,2320417.99,24,96684.08,0
TX_11230,CLI_42,CLI_320,50167.08,EFECTIVO_VENTANILLA,2026-06-24 22:04:00,2026-06-24 22:04:00,2370585.07,25,94823.4,0
TX_10117,CLI_42,CLI_9,57332.21,CAJERO_AUTOMATICO,2026-06-24 22:09:24,2026-06-24 22:09:24,2427917.28,26,93381.43,0
TX_2403,CLI_42,CLI_39,135843.27,CAJERO_AUTOMATICO,2026-06-24 22:32:22,2026-06-24 22:32:22,2563760.55,27,94954.09,0
TX_645,CLI_42,CLI_123,63710.34,EFECTIVO_VENTANILLA,2026-06-24 22:36:59,2026-06-24 22:36:59,2627470.89,28,93838.25,0
TX_3097,CLI_42,CLI_336,9481.71,SPEI,2026-06-24 22:39:03,2026-06-24 22:39:03,2636952.6,29,90929.4,0
TX_12997,CLI_42,CLI_133,90855.44,CAJERO_AUTOMATICO,2026-06-24 23:32:32,2026-06-24 23:32:32,2727808.04,30,90926.93,0
TX_2733,CLI_42,CLI_357,103855.7,SPEI,2026-06-24 23:39:27,2026-06-24 23:39:27,2831663.74,31,91343.99,0
TX_4313,CLI_42,CLI_15,73058.54,CAJERO_AUTOMATICO,2026-06-24 23:47:56,2026-06-24 23:47:56,2904722.28,32,90772.57,0
TX_11520,CLI_42,CLI_102,102362.55,SPEI,2026-06-25 00:42:42,2026-06-25 00:42:42,3007084.83,33,91123.78,0
TX_3780,CLI_42,CLI_31,52758.84,SPEI,2026-06-25 01:27:05,2026-06-25 01:27:05,3059843.67,34,89995.4,1
TX_6666,CLI_42,CLI_296,95551.23,CAJERO_AUTOMATICO,2026-06-25 01:49:26,2026-06-25 01:49:26,3155394.9,35,90154.14,0
TX_1839,CLI_42,CLI_247,50653.8,EFECTIVO_VENTANILLA,2026-06-25 02:13:45,2026-06-25 02:13:45,3206048.7,36,89056.91,1
TX_3332,CLI_42,CLI_303,109997.72,EFECTIVO_VENTANILLA,2026-06-25 02:42:49,2026-06-25 02:42:49,3316046.42,37,89622.88,1
TX_1372,CLI_42,CLI_77,22853.13,EFECTIVO_VENTANILLA,2026-06-25 03:33:15,2026-06-25 03:33:15,3338899.55,38,87865.78,1
TX_13275,CLI_42,CLI_62,7567.97,SPEI,2026-06-25 04:56:34,2026-06-25 04:56:34,3346467.52,39,85806.86,1
TX_10176,CLI_42,CLI_10,128075.03,CAJERO_AUTOMATICO,2026-06-25 04:57:19,2026-06-25 04:57:19,3474542.55,40,86863.56,1
TX_5925,CLI_42,CLI_381,84050.83,CAJERO_AUTOMATICO,2026-06-25 04:58:30,2026-06-25 04:58:30,3558593.38,41,86794.96,1
TX_4473,CLI_42,CLI_324,6210.33,SPEI,2026-06-25 06:16:47,2026-06-25 06:16:47,3564803.71,42,84876.28,1
TX_10371,CLI_42,CLI_346,7136.78,CAJERO_AUTOMATICO,2026-06-25 06:21:21,2026-06-25 06:21:21,3571940.49,43,83068.38,1
TX_7412,CLI_42,CLI_329,81090.95,CAJERO_AUTOMATICO,2026-06-25 06:54:26,2026-06-25 06:54:26,3653031.44,44,83023.44,1
TX_7493,CLI_42,CLI_284,150806.6,CAJERO_AUTOMATICO,2026-06-25 07:40:30,2026-06-25 07:40:30,3803838.04,45,84529.73,1
TX_2932,CLI_42,CLI_108,171464.04,CAJERO_AUTOMATICO,2026-06-25 07:48:02,2026-06-25 07:48:02,3975302.08,46,86419.61,1
TX_13816,CLI_42,CLI_46,74794.4,CAJERO_AUTOMATICO,2026-06-25 07:49:15,2026-06-25 07:49:15,4050096.48,47,86172.27,1
TX_9608,CLI_42,CLI_377,151181.04,SPEI,2026-06-25 08:59:52,2026-06-25 08:59:52,4201277.52,48,87526.61,1
TX_13157,CLI_42,CLI_188,94175.96,EFECTIVO_VENTANILLA,2026-06-25 09:10:55,2026-06-25 09:10:55,4295453.48,49,87662.32,1
TX_13874,CLI_42,CLI_227,174597.38,CAJERO_AUTOMATICO,2026-06-25 09:28:09,2026-06-25 09:28:09,4470050.86,50,89401.02,1
TX_1464,CLI_42,CLI_16,102483.89,CAJERO_AUTOMATICO,2026-06-25 09:43:15,2026-06-25 09:43:15,4572534.75,51,89657.54,1
TX_8046,CLI_42,CLI_39,121128.39,EFECTIVO_VENTANILLA,2026-06-25 09:57:22,2026-06-25 09:57:22,4693663.14,52,90262.75,0
TX_8357,CLI_43,CLI_4,145506.74,SPEI,2026-06-24 10:05:18,2026-06-24 10:05:18,145506.74,1,145506.74,0
TX_7744,CLI_43,CLI_1,43096.97,EFECTIVO_VENTANILLA,2026-06-24 10:38:33,2026-06-24 10:38:33,188603.71,2,94301.86,0
TX_8957,CLI_43,CLI_62,158750.76,CAJERO_AUTOMATICO,2026-06-24 10:51:08,2026-06-24 10:51:08,347354.47,3,115784.82,0
TX_11726,CLI_43,CLI_138,156939.06,CAJERO_AUTOMATICO,2026-06-24 10:55:02,2026-06-24 10:55:02,504293.53,4,126073.38,0
TX_12314,CLI_43,CLI_254,95300.75,EFECTIVO_VENTANILLA,2026-06-24 11:07:08,2026-06-24 11:07:08,599594.28,5,119918.86,0
TX_4316,CLI_43,CLI_125,160827.27,EFECTIVO_VENTANILLA,2026-06-24 11:40:30,2026-06-24 11:40:30,760421.55,6,126736.93,0
TX_4083,CLI_43,CLI_232,11156.32,CAJERO_AUTOMATICO,2026-06-24 11:40:33,2026-06-24 11:40:33,771577.87,7,110225.41,0
TX_5009,CLI_43,CLI_188,110279.03,SPEI,2026-06-24 11:47:08,2026-06-24 11:47:08,881856.9,8,110232.11,0
TX_6364,CLI_43,CLI_108,169308.47,EFECTIVO_VENTANILLA,2026-06-24 12:54:05,2026-06-24 12:54:05,1051165.37,9,116796.15,0
TX_7115,CLI_43,CLI_287,107634.3,EFECTIVO_VENTANILLA,2026-06-24 13:00:31,2026-06-24 13:00:31,1158799.67,10,115879.97,0
TX_13548,CLI_43,CLI_252,148158.93,EFECTIVO_VENTANILLA,2026-06-24 13:28:00,2026-06-24 13:28:00,1306958.6,11,118814.42,0
TX_12549,CLI_43,CLI_169,6073.66,CAJERO_AUTOMATICO,2026-06-24 13:43:23,2026-06-24 13:43:23,1313032.26,12,109419.36,0
TX_6718,CLI_43,CLI_346,72115.67,CAJERO_AUTOMATICO,2026-06-24 13:49:55,2026-06-24 13:49:55,1385147.93,13,106549.84,0
TX_11878,CLI_43,CLI_285,160389.57,CAJERO_AUTOMATICO,2026-06-24 13:51:29,2026-06-24 13:51:29,1545537.5,14,110395.54,0
TX_11157,CLI_43,CLI_144,23689.46,SPEI,2026-06-24 14:44:25,2026-06-24 14:44:25,1569226.96,15,104615.13,0
TX_2390,CLI_43,CLI_45,148042.79,CAJERO_AUTOMATICO,2026-06-24 17:58:03,2026-06-24 17:58:03,1717269.75,16,107329.36,0
TX_9572,CLI_43,CLI_367,157540.13,CAJERO_AUTOMATICO,2026-06-24 19:21:24,2026-06-24 19:21:24,1874809.88,17,110282.93,0
TX_8024,CLI_43,CLI_178,152510.47,SPEI,2026-06-24 19:41:06,2026-06-24 19:41:06,2027320.35,18,112628.91,0
TX_14679,CLI_43,CLI_370,47320.45,EFECTIVO_VENTANILLA,2026-06-24 19:56:11,2026-06-24 19:56:11,2074640.8,19,109191.62,0
TX_4234,CLI_43,CLI_283,16070.06,CAJERO_AUTOMATICO,2026-06-24 19:56:34,2026-06-24 19:56:34,2090710.86,20,104535.54,0
TX_10418,CLI_43,CLI_191,98393.72,EFECTIVO_VENTANILLA,2026-06-24 20:12:20,2026-06-24 20:12:20,2189104.58,21,104243.08,0
